pickup_datetime,dropoff_datetime,pickup_region,dropoff_region,fare_amount,trip_distance
2024-06-17 17:28:23,2024-06-17 17:43:23,丰台区,海淀区,24.3,7.7
2024-06-06 09:04:03,2024-06-06 09:29:03,东城区,通州区,36.2,12.7
2024-06-12 08:51:42,2024-06-12 09:05:42,朝阳区,海淀区,25.9,8.5
2024-06-17 13:46:47,2024-06-17 14:07:47,朝阳区,西城区,33.9,11.4
2024-06-11 18:58:48,2024-06-11 19:01:48,海淀区,石景山区,14.2,2.1
2024-06-04 15:15:17,2024-06-04 15:18:17,昌平区,大兴区,13.3,1.0
2024-06-03 09:53:47,2024-06-03 10:09:47,朝阳区,通州区,30.1,8.5
2024-06-16 10:24:09,2024-06-16 11:01:09,海淀区,通州区,44.4,14.8
2024-06-22 18:11:00,2024-06-22 18:25:00,海淀区,朝阳区,22.9,6.1
2024-06-19 12:06:33,2024-06-19 13:08:33,海淀区,东城区,50.2,17.7
2024-06-10 19:14:58,2024-06-10 19:18:58,海淀区,海淀区,17.4,2.6
2024-06-21 21:46:56,2024-06-21 22:01:56,顺义区,通州区,29.0,7.8
2024-06-24 07:29:10,2024-06-24 07:32:10,通州区,顺义区,13.8,1.0
2024-06-20 16:34:49,2024-06-20 16:44:49,东城区,海淀区,26.2,7.2
2024-06-01 15:39:02,2024-06-01 15:58:02,朝阳区,朝阳区,38.7,13.7
2024-06-22 11:52:15,2024-06-22 12:38:15,西城区,房山区,44.5,15.9
2024-06-25 07:54:36,2024-06-25 08:09:36,门头沟区,西城区,30.3,10.4
2024-06-11 13:59:37,2024-06-11 14:16:37,西城区,丰台区,22.4,5.1
2024-06-16 11:52:39,2024-06-16 12:13:39,西城区,房山区,31.0,9.2
2024-06-27 12:25:10,2024-06-27 12:32:10,东城区,房山区,18.0,3.2
2024-06-25 22:01:16,2024-06-25 22:20:16,东城区,房山区,24.6,7.9
2024-06-09 13:19:18,2024-06-09 13:48:18,海淀区,东城区,37.5,11.9
2024-06-25 12:14:08,2024-06-25 12:23:08,西城区,西城区,18.6,3.9
2024-06-06 09:57:27,2024-06-06 10:27:27,门头沟区,丰台区,40.3,12.7
2024-06-28 14:24:50,2024-06-28 14:43:50,东城区,大兴区,24.0,7.0
2024-06-27 08:41:57,2024-06-27 08:49:57,西城区,房山区,23.1,5.2
2024-06-21 18:44:36,2024-06-21 18:47:36,海淀区,通州区,14.9,1.0
2024-06-25 18:49:22,2024-06-25 19:09:22,丰台区,海淀区,28.6,8.9
2024-06-08 12:02:34,2024-06-08 12:10:34,顺义区,东城区,21.0,4.8
2024-06-10 07:13:51,2024-06-10 07:30:51,朝阳区,朝阳区,19.6,4.4
2024-06-30 17:46:51,2024-06-30 18:06:51,西城区,门头沟区,24.7,7.1
2024-07-01 15:42:51,2024-07-01 15:49:51,朝阳区,顺义区,21.2,6.5
2024-06-23 17:39:24,2024-06-23 17:43:24,顺义区,房山区,17.2,2.7
2024-06-03 13:42:54,2024-06-03 13:50:54,朝阳区,石景山区,13.7,3.2
2024-06-12 16:17:10,2024-06-12 16:41:10,西城区,海淀区,39.0,12.8
2024-06-09 18:38:56,2024-06-09 18:44:56,房山区,昌平区,15.5,2.5
2024-06-19 08:05:05,2024-06-19 08:44:05,昌平区,东城区,40.1,13.1
2024-06-08 10:53:55,2024-06-08 11:05:55,昌平区,西城区,22.6,5.5
2024-06-29 19:50:13,2024-06-29 20:03:13,昌平区,丰台区,29.9,8.7
2024-06-22 19:07:27,2024-06-22 19:10:27,房山区,房山区,16.6,1.5
2024-06-10 15:50:40,2024-06-10 16:15:40,西城区,石景山区,32.9,11.5
2024-06-09 10:55:37,2024-06-09 11:06:37,西城区,朝阳区,28.7,9.0
2024-06-02 13:50:13,2024-06-02 14:05:13,丰台区,大兴区,33.8,11.3
2024-06-24 09:45:46,2024-06-24 10:00:46,石景山区,大兴区,20.3,4.1
2024-06-30 09:20:01,2024-06-30 09:35:01,顺义区,石景山区,28.5,8.8
2024-06-10 08:45:12,2024-06-10 08:57:12,丰台区,通州区,22.4,6.6
2024-06-18 21:52:38,2024-06-18 22:18:38,海淀区,门头沟区,38.2,13.5
2024-06-16 08:24:39,2024-06-16 08:29:39,海淀区,昌平区,17.1,2.2
2024-06-27 18:29:36,2024-06-27 18:48:36,丰台区,石景山区,37.9,12.1
2024-06-22 08:54:45,2024-06-22 08:57:45,朝阳区,门头沟区,16.1,1.9
2024-06-02 18:28:30,2024-06-02 18:37:30,丰台区,门头沟区,16.7,4.2
2024-06-17 03:50:48,2024-06-17 04:14:48,海淀区,通州区,30.3,9.5
2024-06-11 19:51:27,2024-06-11 20:14:27,西城区,昌平区,33.7,11.9
2024-06-06 09:09:06,2024-06-06 09:12:06,房山区,房山区,14.9,1.0
2024-06-02 15:24:43,2024-06-02 15:37:43,朝阳区,门头沟区,18.7,4.5
2024-06-26 13:36:35,2024-06-26 14:28:35,房山区,通州区,26.3,8.7
2024-06-22 10:03:20,2024-06-22 10:14:20,丰台区,朝阳区,27.8,7.6
2024-06-17 11:49:53,2024-06-17 12:21:53,海淀区,房山区,45.4,16.5
2024-06-09 15:02:44,2024-06-09 15:24:44,石景山区,昌平区,20.2,5.3
2024-06-19 05:10:43,2024-06-19 05:52:43,海淀区,西城区,44.5,15.2
2024-06-16 11:54:34,2024-06-16 11:57:34,丰台区,朝阳区,16.3,1.0
2024-06-16 17:54:04,2024-06-16 18:29:04,昌平区,房山区,19.9,5.8
2024-06-20 18:24:18,2024-06-20 18:37:18,朝阳区,门头沟区,21.6,4.6
2024-06-20 15:54:32,2024-06-20 16:12:32,房山区,丰台区,37.8,13.8
2024-06-04 07:30:44,2024-06-04 07:36:44,通州区,海淀区,19.7,4.1
2024-06-02 18:37:20,2024-06-02 18:40:20,西城区,门头沟区,15.0,1.1
2024-06-04 09:45:45,2024-06-04 09:52:45,西城区,丰台区,26.3,7.3
2024-06-16 08:07:42,2024-06-16 08:12:42,海淀区,丰台区,16.9,1.8
2024-06-04 09:45:13,2024-06-04 10:04:13,房山区,通州区,26.8,8.3
2024-06-28 18:29:10,2024-06-28 18:36:10,东城区,昌平区,18.7,3.8
2024-06-23 18:32:44,2024-06-23 18:46:44,昌平区,门头沟区,19.9,4.4
2024-06-11 15:18:58,2024-06-11 15:39:58,丰台区,丰台区,29.9,9.1
2024-06-10 10:19:15,2024-06-10 10:39:15,东城区,门头沟区,41.8,15.0
2024-07-01 21:49:48,2024-07-01 22:02:48,朝阳区,西城区,23.3,7.0
2024-06-30 10:24:02,2024-06-30 10:44:02,昌平区,西城区,19.9,5.4
2024-06-03 23:56:47,2024-06-03 23:59:47,朝阳区,石景山区,14.1,1.0
2024-06-22 13:24:21,2024-06-22 13:32:21,门头沟区,西城区,19.3,4.6
2024-06-17 23:11:27,2024-06-17 23:14:27,昌平区,昌平区,16.4,1.0
2024-06-03 12:51:09,2024-06-03 13:14:09,朝阳区,通州区,30.6,9.8
2024-06-13 11:10:45,2024-06-13 11:19:45,西城区,丰台区,28.3,8.6
2024-06-08 15:22:07,2024-06-08 15:25:07,海淀区,朝阳区,14.4,1.7
2024-06-06 09:45:25,2024-06-06 10:04:25,丰台区,石景山区,38.3,11.9
2024-06-12 17:37:34,2024-06-12 17:44:34,房山区,通州区,15.5,2.5
2024-06-12 21:35:07,2024-06-12 21:38:07,昌平区,门头沟区,17.1,1.5
2024-06-10 19:14:55,2024-06-10 19:25:55,朝阳区,大兴区,13.5,2.2
2024-06-21 13:21:49,2024-06-21 13:38:49,大兴区,石景山区,39.9,13.4
2024-06-12 09:58:04,2024-06-12 10:01:04,顺义区,西城区,14.8,1.0
2024-06-23 17:37:30,2024-06-23 17:58:30,海淀区,顺义区,28.6,8.8
2024-06-17 05:14:37,2024-06-17 05:26:37,朝阳区,石景山区,20.1,5.9
2024-06-13 15:39:36,2024-06-13 16:01:36,朝阳区,丰台区,31.4,9.6
2024-06-16 08:20:57,2024-06-16 09:08:57,顺义区,通州区,55.1,19.8
2024-06-20 09:11:51,2024-06-20 09:37:51,朝阳区,西城区,32.3,10.0
2024-06-04 18:59:02,2024-06-04 19:39:02,昌平区,房山区,39.9,12.7
2024-06-28 13:17:35,2024-06-28 13:38:35,东城区,大兴区,25.2,6.5
2024-06-06 12:57:46,2024-06-06 13:11:46,石景山区,顺义区,23.6,7.5
2024-06-03 13:36:40,2024-06-03 13:47:40,朝阳区,东城区,27.4,7.4
2024-06-12 12:23:01,2024-06-12 12:57:01,朝阳区,大兴区,23.2,5.7
2024-06-08 13:49:38,2024-06-08 14:11:38,石景山区,顺义区,34.1,11.8
2024-06-14 20:39:43,2024-06-14 20:42:43,朝阳区,石景山区,14.6,1.0
2024-06-22 09:43:33,2024-06-22 09:53:33,丰台区,门头沟区,31.3,10.0
2024-06-22 08:13:12,2024-06-22 08:41:12,门头沟区,东城区,39.0,12.4
2024-06-14 11:55:18,2024-06-14 12:26:18,朝阳区,顺义区,30.2,9.7
2024-06-23 14:53:21,2024-06-23 16:18:21,东城区,房山区,44.0,15.3
2024-06-06 19:14:11,2024-06-06 19:32:11,丰台区,丰台区,25.1,6.7
2024-06-23 21:11:01,2024-06-23 21:25:01,东城区,顺义区,24.2,7.6
2024-06-20 11:43:07,2024-06-20 11:56:07,朝阳区,顺义区,27.2,8.4
2024-06-19 16:41:12,2024-06-19 17:07:12,西城区,海淀区,28.1,9.5
2024-06-18 13:44:19,2024-06-18 13:52:19,东城区,房山区,17.4,2.0
2024-06-28 10:40:10,2024-06-28 11:00:10,房山区,房山区,27.0,8.1
2024-06-29 00:39:17,2024-06-29 01:17:17,西城区,门头沟区,47.2,17.0
2024-06-08 13:03:10,2024-06-08 13:27:10,朝阳区,通州区,42.0,14.2
2024-06-03 17:23:10,2024-06-03 18:09:10,通州区,石景山区,43.4,15.7
2024-06-04 08:37:48,2024-06-04 08:40:48,朝阳区,大兴区,15.9,1.0
2024-06-27 19:08:56,2024-06-27 19:25:56,丰台区,石景山区,23.9,5.7
2024-06-22 18:15:20,2024-06-22 18:40:20,丰台区,通州区,43.9,16.3
2024-06-26 16:47:27,2024-06-26 16:59:27,石景山区,东城区,24.0,7.3
2024-06-24 11:23:21,2024-06-24 11:34:21,大兴区,通州区,26.5,7.0
2024-06-21 13:35:15,2024-06-21 13:44:15,西城区,昌平区,25.7,8.1
2024-06-05 12:47:30,2024-06-05 13:13:30,朝阳区,西城区,35.1,11.4
2024-06-12 17:22:42,2024-06-12 17:59:42,朝阳区,东城区,43.6,14.7
2024-06-14 14:05:24,2024-06-14 14:49:24,门头沟区,顺义区,40.1,13.2
2024-06-30 13:07:40,2024-06-30 13:19:40,通州区,门头沟区,23.3,7.0
2024-06-02 18:09:35,2024-06-02 18:24:35,东城区,丰台区,25.6,7.6
2024-07-01 15:41:33,2024-07-01 16:02:33,昌平区,门头沟区,37.5,12.3
2024-06-20 07:30:33,2024-06-20 07:40:33,门头沟区,朝阳区,29.3,8.4
2024-06-21 13:35:54,2024-06-21 14:02:54,昌平区,东城区,56.5,20.9
2024-06-16 08:22:54,2024-06-16 08:45:54,昌平区,通州区,30.8,9.4
2024-06-06 07:05:37,2024-06-06 07:19:37,通州区,朝阳区,17.7,4.0
2024-06-14 17:11:48,2024-06-14 17:34:48,东城区,西城区,46.7,16.6
2024-06-11 18:48:45,2024-06-11 19:09:45,通州区,海淀区,20.0,4.2
2024-06-05 15:51:24,2024-06-05 16:06:24,大兴区,昌平区,26.2,7.3
2024-06-26 17:50:19,2024-06-26 18:07:19,海淀区,大兴区,33.4,11.0
2024-06-08 11:33:08,2024-06-08 11:44:08,朝阳区,门头沟区,25.5,7.2
2024-06-17 17:35:18,2024-06-17 17:52:18,西城区,西城区,37.1,12.1
2024-06-26 18:53:59,2024-06-26 19:04:59,东城区,海淀区,14.6,3.0
2024-06-10 13:45:38,2024-06-10 14:01:38,东城区,丰台区,31.8,10.5
2024-06-22 02:49:46,2024-06-22 03:14:46,朝阳区,朝阳区,30.1,9.8
2024-06-05 09:27:45,2024-06-05 09:45:45,通州区,昌平区,35.8,12.5
2024-06-28 14:32:29,2024-06-28 14:35:29,朝阳区,东城区,13.5,1.0
2024-06-24 17:08:30,2024-06-24 17:12:30,海淀区,西城区,15.3,2.5
2024-06-01 15:56:35,2024-06-01 15:59:35,丰台区,海淀区,15.1,1.0
2024-06-26 09:04:13,2024-06-26 09:20:13,顺义区,海淀区,26.1,6.9
2024-06-30 07:47:44,2024-06-30 08:14:44,朝阳区,海淀区,30.9,8.9
2024-06-28 19:01:10,2024-06-28 19:12:10,海淀区,丰台区,21.3,5.5
2024-06-12 18:13:24,2024-06-12 18:24:24,顺义区,通州区,23.0,5.5
2024-06-01 16:26:58,2024-06-01 16:42:58,通州区,门头沟区,22.4,6.3
2024-06-13 23:07:27,2024-06-13 23:23:27,西城区,昌平区,35.8,12.8
2024-06-09 11:27:25,2024-06-09 11:34:25,海淀区,丰台区,13.9,2.2
2024-06-21 13:51:55,2024-06-21 14:19:55,东城区,通州区,32.0,9.5
2024-06-21 11:42:42,2024-06-21 11:49:42,丰台区,石景山区,15.8,2.9
2024-07-01 09:01:14,2024-07-01 09:48:14,丰台区,通州区,31.0,10.7
2024-06-03 20:06:56,2024-06-03 20:09:56,房山区,海淀区,15.8,2.4
2024-06-05 17:53:34,2024-06-05 18:16:34,朝阳区,顺义区,39.2,13.1
2024-06-05 09:54:10,2024-06-05 10:27:10,顺义区,门头沟区,31.3,9.3
2024-06-01 09:03:19,2024-06-01 09:09:19,西城区,通州区,17.5,3.1
2024-06-01 13:57:14,2024-06-01 14:09:14,西城区,房山区,28.9,9.8
2024-06-24 08:37:09,2024-06-24 08:48:09,丰台区,大兴区,25.7,6.4
2024-06-15 13:16:01,2024-06-15 13:30:01,石景山区,东城区,27.4,7.2
2024-06-07 07:09:30,2024-06-07 07:19:30,西城区,西城区,20.4,5.8
2024-06-18 13:15:54,2024-06-18 14:09:54,东城区,朝阳区,49.4,17.0
2024-06-30 13:56:24,2024-06-30 14:06:24,昌平区,通州区,19.0,4.2
2024-06-02 19:00:42,2024-06-02 19:08:42,西城区,房山区,17.5,4.2
2024-06-15 08:51:48,2024-06-15 08:58:48,海淀区,石景山区,18.4,3.9
2024-06-10 15:53:37,2024-06-10 16:12:37,顺义区,石景山区,33.8,10.3
2024-06-08 15:09:25,2024-06-08 15:12:25,西城区,昌平区,17.8,1.0
2024-06-18 13:34:45,2024-06-18 13:53:45,石景山区,通州区,24.2,6.1
2024-06-18 13:24:06,2024-06-18 13:38:06,顺义区,门头沟区,27.5,7.9
2024-06-02 13:46:56,2024-06-02 13:55:56,东城区,丰台区,20.5,5.3
2024-06-16 14:29:36,2024-06-16 14:42:36,昌平区,顺义区,25.2,6.5
2024-06-16 13:23:22,2024-06-16 13:43:22,房山区,石景山区,39.0,12.7
2024-06-22 23:52:36,2024-06-23 00:11:36,东城区,通州区,26.8,7.1
2024-06-21 12:09:53,2024-06-21 12:17:53,顺义区,朝阳区,21.1,4.8
2024-06-24 18:20:20,2024-06-24 18:47:20,海淀区,石景山区,38.4,12.2
2024-06-27 16:56:30,2024-06-27 17:02:30,西城区,朝阳区,18.6,3.5
2024-06-10 18:16:59,2024-06-10 18:36:59,顺义区,朝阳区,33.9,12.0
2024-06-25 13:24:52,2024-06-25 13:55:52,西城区,昌平区,39.5,13.2
2024-06-04 11:22:22,2024-06-04 11:35:22,通州区,顺义区,22.0,6.7
2024-06-21 19:36:10,2024-06-21 19:47:10,昌平区,东城区,25.8,6.6
2024-06-12 12:46:18,2024-06-12 12:57:18,东城区,石景山区,26.6,7.1
2024-06-04 18:22:14,2024-06-04 18:27:14,顺义区,朝阳区,13.8,3.2
2024-06-22 17:02:39,2024-06-22 17:23:39,朝阳区,石景山区,30.2,9.3
2024-06-09 08:51:49,2024-06-09 09:11:49,昌平区,顺义区,39.7,13.5
2024-06-08 18:16:18,2024-06-08 18:41:18,丰台区,丰台区,42.0,15.3
2024-06-20 20:03:17,2024-06-20 20:30:17,门头沟区,大兴区,42.1,14.3
2024-06-19 11:28:41,2024-06-19 11:39:41,门头沟区,朝阳区,19.0,5.4
2024-06-27 17:56:42,2024-06-27 18:11:42,丰台区,东城区,27.6,8.9
2024-06-26 19:47:14,2024-06-26 20:30:14,顺义区,朝阳区,25.4,8.2
2024-06-02 09:05:58,2024-06-02 10:16:58,丰台区,朝阳区,40.1,14.7
2024-06-04 20:08:43,2024-06-04 20:22:43,西城区,东城区,21.4,6.0
2024-06-06 23:11:31,2024-06-06 23:29:31,东城区,顺义区,22.4,5.3
2024-06-16 19:46:21,2024-06-16 20:03:21,丰台区,东城区,28.0,9.0
2024-06-24 16:41:09,2024-06-24 16:46:09,朝阳区,门头沟区,16.0,3.2
2024-06-20 03:59:41,2024-06-20 04:33:41,海淀区,海淀区,45.1,15.6
2024-06-20 19:35:10,2024-06-20 19:39:10,门头沟区,石景山区,16.2,2.7
2024-06-03 11:28:47,2024-06-03 11:57:47,海淀区,朝阳区,46.5,16.1
2024-06-04 11:12:34,2024-06-04 11:21:34,西城区,房山区,23.8,5.6
2024-06-07 17:53:11,2024-06-07 18:13:11,海淀区,通州区,31.2,10.2
2024-06-26 09:05:11,2024-06-26 09:26:11,大兴区,石景山区,31.5,10.0
2024-06-15 16:58:08,2024-06-15 17:16:08,门头沟区,顺义区,34.0,11.6
2024-06-07 11:33:43,2024-06-07 11:46:43,海淀区,西城区,29.1,7.9
2024-06-21 12:38:04,2024-06-21 12:48:04,东城区,门头沟区,14.4,2.6
2024-06-05 04:47:56,2024-06-05 05:09:56,朝阳区,门头沟区,33.8,11.5
2024-06-20 14:20:27,2024-06-20 14:29:27,海淀区,朝阳区,23.1,5.6
2024-06-26 11:13:27,2024-06-26 11:19:27,海淀区,丰台区,13.2,1.9
2024-06-26 11:24:12,2024-06-26 11:27:12,石景山区,石景山区,16.3,2.0
2024-06-20 17:56:58,2024-06-20 18:16:58,东城区,门头沟区,37.1,12.0
2024-06-17 09:54:09,2024-06-17 10:00:09,丰台区,大兴区,13.3,2.9
2024-06-07 23:39:53,2024-06-07 23:56:53,海淀区,通州区,33.2,9.6
2024-06-26 13:20:26,2024-06-26 13:43:26,通州区,通州区,35.5,11.2
2024-06-10 19:53:40,2024-06-10 19:57:40,通州区,海淀区,14.7,3.1
2024-06-23 19:11:52,2024-06-23 19:45:52,顺义区,海淀区,54.2,19.2
2024-06-15 09:57:39,2024-06-15 10:18:39,西城区,顺义区,39.8,13.3
2024-06-18 12:14:30,2024-06-18 12:22:30,大兴区,顺义区,25.5,7.2
2024-06-02 13:34:33,2024-06-02 13:43:33,东城区,昌平区,24.3,7.7
2024-06-18 19:51:08,2024-06-18 19:54:08,丰台区,通州区,15.7,1.0
2024-06-18 12:09:16,2024-06-18 12:16:16,房山区,西城区,16.3,3.2
2024-06-03 14:25:40,2024-06-03 14:46:40,海淀区,门头沟区,36.3,13.1
2024-06-06 07:37:51,2024-06-06 08:02:51,海淀区,昌平区,35.6,12.2
2024-06-16 14:47:37,2024-06-16 15:39:37,朝阳区,朝阳区,38.0,11.9
2024-07-01 11:04:04,2024-07-01 11:19:04,东城区,昌平区,20.5,5.7
2024-06-12 23:58:14,2024-06-13 00:19:14,大兴区,大兴区,33.0,11.6
2024-06-05 03:15:24,2024-06-05 03:18:24,丰台区,朝阳区,14.8,1.3
2024-06-24 19:02:44,2024-06-24 19:12:44,丰台区,通州区,29.7,8.9
2024-06-16 11:45:36,2024-06-16 11:58:36,丰台区,大兴区,26.6,7.4
2024-06-30 06:55:24,2024-06-30 06:59:24,东城区,顺义区,13.1,2.4
2024-06-01 11:16:54,2024-06-01 12:28:54,朝阳区,大兴区,33.8,12.0
2024-06-02 15:22:14,2024-06-02 15:45:14,海淀区,门头沟区,36.4,12.4
2024-06-15 19:08:55,2024-06-15 19:11:55,丰台区,东城区,16.4,1.0
2024-06-17 16:04:55,2024-06-17 16:08:55,门头沟区,东城区,13.1,1.1
2024-06-11 17:11:16,2024-06-11 17:26:16,海淀区,门头沟区,27.6,8.9
2024-06-11 08:34:25,2024-06-11 08:44:25,门头沟区,丰台区,24.9,6.0
2024-06-02 18:04:24,2024-06-02 18:12:24,大兴区,房山区,17.9,4.6
2024-06-22 09:19:46,2024-06-22 09:29:46,房山区,丰台区,20.4,5.0
2024-06-23 08:12:06,2024-06-23 08:34:06,海淀区,东城区,47.2,16.5
2024-06-01 09:27:03,2024-06-01 09:38:03,朝阳区,门头沟区,28.8,8.0
2024-06-14 18:05:20,2024-06-14 18:16:20,海淀区,房山区,28.2,8.3
2024-06-11 13:31:56,2024-06-11 13:36:56,东城区,昌平区,17.3,3.7
2024-06-23 17:15:24,2024-06-23 17:27:24,海淀区,丰台区,22.7,5.6
2024-06-26 10:49:00,2024-06-26 11:32:00,东城区,顺义区,31.3,9.0
2024-06-16 13:12:46,2024-06-16 13:58:46,海淀区,顺义区,26.7,8.0
2024-06-17 13:17:17,2024-06-17 13:57:17,昌平区,东城区,40.3,14.3
2024-06-28 11:13:57,2024-06-28 11:56:57,昌平区,朝阳区,42.6,13.9
2024-06-12 12:20:58,2024-06-12 12:41:58,丰台区,东城区,37.9,12.5
2024-06-10 17:23:06,2024-06-10 17:30:06,朝阳区,房山区,21.2,4.6
2024-06-21 17:19:39,2024-06-21 17:31:39,西城区,房山区,25.3,7.0
2024-06-24 08:54:17,2024-06-24 09:15:17,通州区,通州区,35.5,10.7
2024-06-12 17:04:14,2024-06-12 17:25:14,海淀区,房山区,31.7,10.9
2024-06-03 21:08:36,2024-06-03 21:34:36,朝阳区,东城区,41.4,15.3
2024-06-08 07:43:27,2024-06-08 08:27:27,朝阳区,海淀区,46.7,15.8
2024-06-09 19:01:20,2024-06-09 19:04:20,昌平区,顺义区,17.0,1.0
2024-06-09 12:04:52,2024-06-09 12:19:52,东城区,通州区,35.6,10.8
2024-06-07 18:58:15,2024-06-07 19:40:15,通州区,朝阳区,41.5,15.2
2024-06-07 11:47:48,2024-06-07 12:01:48,大兴区,石景山区,24.0,6.8
2024-06-14 11:06:07,2024-06-14 11:10:07,海淀区,顺义区,16.6,1.7
2024-06-05 14:24:07,2024-06-05 14:39:07,西城区,房山区,27.6,9.1
2024-06-29 17:47:24,2024-06-29 17:54:24,石景山区,大兴区,18.2,4.4
2024-06-05 13:14:18,2024-06-05 13:27:18,东城区,西城区,23.2,6.8
2024-06-24 08:04:37,2024-06-24 08:07:37,朝阳区,大兴区,17.1,1.0
2024-06-27 18:57:04,2024-06-27 19:03:04,朝阳区,海淀区,19.1,3.5
2024-06-16 18:38:50,2024-06-16 19:09:50,通州区,石景山区,33.5,11.1
2024-06-18 19:35:50,2024-06-18 19:50:50,西城区,石景山区,29.0,9.5
2024-06-07 17:31:39,2024-06-07 17:41:39,门头沟区,通州区,26.8,7.0
2024-06-10 08:08:12,2024-06-10 08:33:12,西城区,昌平区,39.4,13.2
2024-06-27 06:34:22,2024-06-27 06:59:22,海淀区,西城区,35.4,11.9
2024-06-04 22:51:43,2024-06-04 23:03:43,海淀区,海淀区,21.6,5.8
2024-06-07 19:46:03,2024-06-07 20:11:03,东城区,东城区,43.6,14.8
2024-06-29 13:06:46,2024-06-29 13:27:46,顺义区,门头沟区,27.1,7.7
2024-06-17 08:19:14,2024-06-17 08:30:14,朝阳区,门头沟区,21.2,5.9
2024-06-18 17:05:01,2024-06-18 17:11:01,西城区,顺义区,15.2,3.8
2024-06-15 15:17:58,2024-06-15 15:30:58,石景山区,海淀区,17.6,4.6
2024-06-20 08:32:20,2024-06-20 08:57:20,海淀区,通州区,32.2,9.7
2024-06-23 18:52:53,2024-06-23 19:29:53,西城区,通州区,53.3,19.4
2024-06-11 19:57:04,2024-06-11 21:02:04,大兴区,西城区,35.3,11.6
2024-06-09 17:36:29,2024-06-09 17:56:29,海淀区,门头沟区,31.0,9.6
2024-06-08 12:40:14,2024-06-08 13:01:14,昌平区,朝阳区,24.7,6.9
2024-06-16 13:38:00,2024-06-16 13:46:00,丰台区,朝阳区,21.2,4.4
2024-06-29 23:52:46,2024-06-30 00:10:46,西城区,昌平区,31.8,10.1
2024-06-04 18:53:43,2024-06-04 19:01:43,昌平区,顺义区,18.1,4.5
2024-06-03 18:08:56,2024-06-03 18:31:56,石景山区,门头沟区,38.4,13.9
2024-06-03 16:23:54,2024-06-03 16:41:54,顺义区,西城区,25.0,7.7
2024-06-22 17:01:45,2024-06-22 17:27:45,丰台区,门头沟区,63.2,23.2
2024-06-14 19:12:56,2024-06-14 19:18:56,昌平区,门头沟区,14.6,1.0
2024-06-07 18:57:45,2024-06-07 19:00:45,房山区,昌平区,15.5,1.0
2024-07-01 07:23:57,2024-07-01 07:30:57,西城区,通州区,20.8,4.8
2024-07-01 04:19:37,2024-07-01 04:22:37,海淀区,门头沟区,13.0,1.0
2024-06-10 13:57:46,2024-06-10 14:35:46,东城区,昌平区,36.3,11.8
2024-06-16 17:43:19,2024-06-16 17:52:19,丰台区,海淀区,24.6,6.0
2024-06-22 11:31:01,2024-06-22 11:44:01,西城区,西城区,24.5,6.3
2024-06-02 11:02:10,2024-06-02 11:05:10,朝阳区,丰台区,13.2,1.4
2024-06-20 15:18:56,2024-06-20 15:25:56,朝阳区,昌平区,14.9,3.0
2024-06-05 23:28:58,2024-06-05 23:43:58,东城区,朝阳区,21.0,6.0
2024-06-28 08:53:55,2024-06-28 09:13:55,朝阳区,丰台区,37.6,12.9
2024-06-24 13:33:02,2024-06-24 14:05:02,顺义区,昌平区,31.0,10.0
2024-06-16 21:12:28,2024-06-16 21:20:28,大兴区,海淀区,18.2,4.9
2024-06-29 21:35:18,2024-06-29 21:45:18,丰台区,海淀区,22.1,6.6
2024-06-27 17:15:49,2024-06-27 17:33:49,顺义区,房山区,40.6,13.9
2024-06-04 07:27:50,2024-06-04 07:38:50,海淀区,东城区,23.6,7.5
2024-06-04 14:30:18,2024-06-04 14:49:18,朝阳区,大兴区,34.6,10.5
2024-06-09 09:45:19,2024-06-09 10:09:19,朝阳区,顺义区,31.9,9.7
2024-06-22 08:11:54,2024-06-22 08:19:54,房山区,丰台区,20.6,5.3
2024-06-15 19:45:17,2024-06-15 20:03:17,大兴区,房山区,26.4,7.9
2024-06-02 08:07:33,2024-06-02 08:26:33,昌平区,西城区,29.2,9.8
2024-06-16 13:49:38,2024-06-16 14:01:38,通州区,西城区,26.4,8.4
2024-06-21 15:09:46,2024-06-21 15:24:46,房山区,房山区,34.4,11.3
2024-06-23 16:29:07,2024-06-23 17:03:07,昌平区,丰台区,45.1,15.4
2024-06-01 06:04:26,2024-06-01 06:18:26,东城区,石景山区,22.1,4.9
2024-06-26 14:17:07,2024-06-26 14:22:07,朝阳区,石景山区,18.0,4.1
2024-06-25 16:01:59,2024-06-25 16:27:59,通州区,东城区,48.2,17.0
2024-06-25 07:41:35,2024-06-25 07:53:35,东城区,朝阳区,25.2,6.4
2024-06-21 14:43:39,2024-06-21 14:50:39,西城区,昌平区,18.0,4.4
2024-06-04 11:27:50,2024-06-04 11:36:50,朝阳区,顺义区,20.4,4.7
2024-06-30 18:01:44,2024-06-30 19:17:44,丰台区,大兴区,38.4,12.7
2024-06-10 13:53:11,2024-06-10 14:08:11,海淀区,海淀区,25.7,6.8
2024-06-21 10:32:36,2024-06-21 10:41:36,大兴区,丰台区,21.0,5.1
2024-06-05 07:41:47,2024-06-05 08:05:47,东城区,大兴区,27.5,8.2
2024-06-14 18:21:32,2024-06-14 19:05:32,海淀区,昌平区,41.8,15.5
2024-06-22 13:35:29,2024-06-22 14:03:29,通州区,房山区,36.5,11.5
2024-06-15 02:59:35,2024-06-15 03:40:35,东城区,房山区,43.0,14.2
2024-06-09 17:59:36,2024-06-09 18:15:36,西城区,房山区,24.4,7.8
